[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.982567002612653, 0.0, 0.0, 1.8191231377133483e-21, 0.017432988995131238, 0.0, 4.0023977147960516e-21];./data/train/63/F811327479_12796_0_63.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999976590676247, 0.0, 0.0, 0.0, 0.0, 2.3481127611438326e-06, 0.0];./data/train/0/F811146074_f89_2_0.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 1.0000000011047212, 0.0, 0.0, 0.0];./data/train/63/D811294566_844_0_63.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[6.52185214662214e-21, 0.0, 0.0, 0.0, 0.0, 4.006671063967678e-19, 0.9999999929045861];./data/train/73/E811294616_2496_0_73.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999999941871733, 0.0, 0.0, 0.0, 1.2165574264908647e-20, 0.0, 0.0];./data/train/0/G811689005_f21_0_0.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999999970907872, 0.0, 0.0, 0.0, 0.0, 6.412109600041401e-13];./data/train/61/H811159316_2041_1_61.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[8.116528932698841e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999956511211];./data/train/73/H811136956_9727_0_73.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[5.863545257264121e-13, 2.2582108509246358e-13, 0.9999999967421628, 0.0, 0.0, 0.0, 0.0];./data/train/62/81_20180124_232024_5716_0_62.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[8.125542710750746e-11, 1.000000001676557, 0.0, 0.0, 0.0, 4.959189904244949e-19, 0.0];./data/train/61/H811221444_10886_0_61.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[2.2631198998879334e-18, 0.0, 0.0, 0.0, 0.9999999925707934, 0.0, 0.0];./data/train/71/G811654603_3622_0_71.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[8.297697504434465e-14, 0.9999999989610201, 0.0, 2.931562408652728e-20, 0.0, 4.19068800848307e-20, 0.0];./data/train/61/H811278542_16588_1_61.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 4.755899585657306e-13, 0.9999999963481088, 0.0, 0.0, 0.0, 0.0];./data/train/62/G811439965_19573_1_62.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[2.7701108745682457e-11, 0.0, 0.9999999945036331, 0.0, 0.0, 0.0, 0.0];./data/train/62/H811157317_31_1_62.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 5.174949031727281e-19, 0.0, 0.9999999932663264, 0.0, 0.0, 0.0];./data/train/63/G811459952_7930_1_63.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.9752740883061563e-14, 1.386834566308719e-20, 0.0, 2.3495669782016804e-12, 4.629320915989662e-10, 0.0, 0.9999999939465186];./data/train/61/E811155017_14157_0_61.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 0.0, 0.0, 2.499115563627891e-21, 1.0000000003861866, 0.0, 6.425754969931889e-23];./data/train/71/G811166743_1_2873_0_71.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 2.180929523359247e-14, 0.0, 0.0, 0.0, 4.12990227427254e-20, 0.9999999939018304];./data/train/73/81_20180314_024315_11856_0_73.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 2.6659232568335344e-20, 0.0, 0.9999999990295771, 0.0, 0.0, 9.520994021883265e-19];./data/train/63/E811181919_12486_2_63.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 1.0000000026555464, 0.0, 1.7247283840706636e-16, 0.0, 0.0, 3.8023786122365037e-20];./data/train/61/81_20180302_202648_11804_1_61.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[1.6189170766599627e-21, 0.0, 0.0, 0.0, 0.9999999974475862, 0.0, 3.1466080086262662e-15];./data/train/71/H811118577_1_8577_0_71.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.4962659602396148e-13, 0.999999994821367, 0.0, 0.0, 0.0, 5.68966983192871e-19, 0.0];./data/train/61/F811389656_9426_0_61.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.000000001492701, 0.0, 0.0, 0.0, 0.0, 8.289573495485455e-14, 0.0];./data/train/0/H811234571_1_f56_1_0.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[3.6994720303043047e-07, 0.0, 0.0, 9.589127920086277e-19, 0.9999996296158998, 3.091384974698039e-15, 0.0];./data/train/71/H811258493_17530_0_71.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 0.999999998796117, 4.4112030595862296e-17, 0.0, 0.0, 1.3281741000653367e-21, 1.3758011376547492e-22];./data/train/62/C811360257_14014_3_62.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999999871517068, 3.136067307414811e-15, 1.3895288230365121e-08, 0.0, 0.0, 0.0, 1.9255302862032315e-19];./data/train/0/G811460280_f01_2_0.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[4.71956357107334e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999969623276];./data/train/73/E811184503_7697_2_73.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.1292750605598854e-22, 0.0, 1.0000000014381007, 0.0, 0.0, 0.0, 0.0];./data/train/62/81_20171226_060516_10341_0_62.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[3.316817843285604e-15, 0.0, 1.0000000021483746, 0.0, 0.0, 0.0, 0.0];./data/train/62/E811102668_14924_0_62.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[7.777048255715738e-06, 0.9999922219124264, 0.0, 0.0, 1.6020807033372715e-21, 2.205551200428921e-23, 0.0];./data/train/71/D811279337_14107_2_71.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9953067295621868, 0.004693275186162567, 0.0, 0.0, 0.0, 0.0, 8.428829963833714e-21];./data/train/0/H811556399_f15_0_0.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 2.873296008358002e-08, 0.0, 0.0, 0.9999999835132021];./data/train/63/C811451303_6661_1_63.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999999967071997, 1.0259180137433003e-12, 0.0, 0.0, 0.0, 0.0, 7.410336012289861e-21];./data/train/0/G811644795_2_f76_1_0.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[7.176051396151296e-16, 0.0, 2.5516100402641055e-23, 2.6275894502751475e-24, 1.0000000025821993, 0.0, 0.0];./data/train/71/G811148714_1164_0_71.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 1.0000000033006655, 0.0, 1.9814015800654943e-21, 0.0, 0.0, 0.0];./data/train/63/H811325373_5175_7_63.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.2325374433318486e-20, 0.0, 0.0, 0.0, 0.9999999946649301, 0.0, 0.0];./data/train/71/G811293770_5638_0_71.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.999999996472215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];./data/train/0/G811608816_f64_1_0.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[2.9999542874469212e-21, 1.7831998486181337e-15, 0.0, 0.9999999919306068, 0.0, 0.0, 0.0];./data/train/63/C811427918_271_0_63.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.9999999987239883, 0.0, 0.0, 5.2425270879017305e-22, 0.0, 3.2865303839860547e-21, 5.753738910313918e-20];./data/train/0/81_20171230_031023_f64_0_0.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.9999999920660009, 0.0, 0.0, 0.0];./data/train/63/81_20180316_070339_4296_0_63.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.0000000037831032, 0.0, 0.0, 0.0, 1.3136438916193454e-17, 0.0, 0.0];./data/train/0/H811231564_f77_2_0.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 1.853135645387561e-10, 0.0, 0.9999999934077709, 0.0, 0.0, 0.0];./data/train/63/D811412637_14157_0_63.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.000000000469481, 0.0, 0.0, 0.0, 0.0, 0.0];./data/train/61/H811288261_15451_1_61.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.9999999957842644, 0.0, 0.0, 0.0, 0.0];./data/train/62/G811653167_18880_2_62.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[4.7380733212498234e-05, 0.9999526121361173, 0.0, 4.5611340926398915e-19, 0.0, 0.0, 1.1903848878433585e-15];./data/train/61/D811205472_10009_0_61.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999999994535997, 0.0, 0.0, 0.0, 0.0, 0.0];./data/train/61/H811325372_15065_1_61.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0000000013136505, 0.0];./data/train/72/G811452705_8909_2_72.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[1.862473633993349e-18, 0.0, 0.0, 7.413536967495082e-22, 1.000000002852957, 0.0, 0.0];./data/train/71/G811424975_2_16852_0_71.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999999928228186, 1.280069349074944e-19, 0.0, 0.0, 0.0, 0.0];./data/train/62/C811360257_14014_4_62.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999927293459];./data/train/73/81_20180306_023839_18131_0_73.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.013897104086427574, 0.9861028970790173, 0.0, 3.259024388177014e-21, 0.0, 0.0, 0.0];./data/train/61/D811239561_15936_0_61.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[2.1570621255398025e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999991650242];./data/train/73/81_20180228_130130_1156_5_73.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[5.160701470754686e-11, 0.0, 0.0, 6.692529695365315e-22, 1.0000000067709216, 0.0, 0.0];./data/train/71/H811647338_1319_0_71.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[2.606802310424761e-21, 0.0, 1.0805430801163154e-21, 6.365610649701977e-09, 0.0, 0.0, 0.999999988682208];./data/train/73/C811496044_8220_0_73.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.9999999918617579, 0.0, 0.0, 0.0, 0.0];./data/train/62/H811569315_1_19_2_62.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[1.3773915955410963e-15, 0.0, 0.0, 3.2176987416341664e-23, 0.0, 0.0, 0.9999999957958374];./data/train/73/G811372069_60780_3_73.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999999988068474, 0.0, 0.0, 0.0, 2.3601347241133962e-21, 0.0, 5.012542891521418e-18];./data/train/0/81_20180317_094612_f85_2_0.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 2.8523706637091036e-17, 0.9999999971085292, 0.0, 0.0, 0.0, 0.0];./data/train/62/G811439965_19620_1_62.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[4.187286338552146e-21, 1.702590561063711e-17, 0.0, 0.0, 0.0, 0.0, 0.9999999977623789];./data/train/73/C811455944_6391_3_73.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[3.699949418185838e-10, 0.0, 0.0, 2.0558844563637227e-22, 0.0, 0.0, 0.9999999963335208];./data/train/73/E811136181_18_2_73.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 9.93935496206263e-22, 0.0, 0.0, 0.0, 0.0, 0.9999999969887572];./data/train/73/G811648864_18588_2_73.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[4.025582434607958e-06, 7.55399343653818e-21, 0.0, 0.0, 0.0, 0.9999959728249358, 1.3143015451099162e-14];./data/train/72/E811188181_13403_1_72.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[1.000000004862179, 0.0, 6.414904412946603e-22, 6.40683747310204e-22, 0.0, 0.0, 0.0];./data/train/62/81_20180207_211539_4066_0_62.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[3.573050500268731e-07, 0.0, 7.302097839189494e-17, 0.0, 0.0, 0.9999996366960971, 5.916747315883287e-21];./data/train/72/H811585548_1_149_3_72.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[1.0686117784580744e-21, 1.4920675658010911e-09, 0.0, 0.0, 0.0, 0.9999999941637532, 5.556728823528775e-22];./data/train/72/G811379474_12809_0_72.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0006733833572366884, 0.0, 0.0, 0.0, 0.0, 1.3724845251817862e-13, 0.9993266093343183];./data/train/73/H811615759_17639_1_73.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[2.5440789200211083e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999925013507];./data/train/73/G811320529_10968_0_73.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999928022734];./data/train/73/C811493853_5081_1_73.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999992057843333, 0.0, 1.8489433820940326e-13, 0.0, 0.0, 7.889235670611919e-07];./data/train/61/D811188365_18381_1_61.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.9999999963156132, 0.0, 0.0, 0.0, 0.0];./data/train/62/H811109430_16073_2_62.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[1.3249317758637379e-14, 3.779168219492371e-22, 1.1701209070134982e-16, 0.0, 0.0, 0.0, 0.9999999943647611];./data/train/73/E811365090_19491_0_73.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[0.1018923183802868, 0.0, 0.0, 0.0, 0.898107693780938, 0.0, 0.0];./data/train/71/F811141180_7828_0_71.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[6.530451445498257e-11, 0.0, 0.0, 0.0, 1.0000000033876597, 0.0, 0.0];./data/train/71/H811238815_1_10146_0_71.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.4737945464228955e-21, 0.0, 0.9999999936260561, 0.0, 0.0, 0.0, 6.490973471223611e-12];./data/train/62/81_20180304_135629_17845_0_62.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 3.008820267285556e-22, 0.0, 0.0, 5.803412300802124e-22, 0.0, 0.9999999947141627];./data/train/73/G811637413_1_1511_3_73.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.007179232388856639, 0.9928207615263202, 0.0, 0.0, 0.0, 0.0, 0.0];./data/train/61/G811141880_10595_0_61.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999999944981085, 0.0, 3.66602469594938e-18, 0.0, 0.0, 0.0];./data/train/61/81_20180310_094627_8444_0_61.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[2.071685086950198e-06, 0.0, 0.0, 1.744195156899435e-21, 0.9999979236903527, 0.0, 0.0];./data/train/71/G811290256_7993_0_71.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.999999997398983, 0.0, 0.0, 0.0, 0.0];./data/train/62/H811157317_13_0_62.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[1.4988019694028684e-13, 0.0, 0.0, 2.586700268178873e-22, 0.0, 0.0, 0.9999999955768017];./data/train/73/H811286189_3_6469_0_73.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999999930060531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];./data/train/0/G811634747_f11_0_0.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.2992752081044717e-13, 1.0000000038615828, 0.0, 0.0, 0.0, 0.0];./data/train/62/G811194642_1_0_62.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.9999999966636428, 2.082792483126747e-15, 0.0, 1.0552345732971003e-21, 2.232244883257163e-22, 1.9380346046471553e-17, 1.1904042230166508e-22];./data/train/0/F811250768_f43_1_0.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999999987449575, 0.0, 0.0, 0.0, 0.0, 0.0];./data/train/61/H811325374_8277_1_61.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[9.68674175672016e-20, 0.0, 7.199034476876994e-22, 0.0, 0.0, 2.0931555228816047e-17, 0.9999999977141062];./data/train/73/G811585148_2071_2_73.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 0.0, 1.0000000029724063, 0.0, 0.0, 9.776292968471522e-13, 0.0];./data/train/72/E811416587_16755_0_72.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.9999999978469821, 0.0, 5.873665213545851e-20, 0.0];./data/train/63/C811117557_9407_0_63.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0000000061992966, 0.0, 0.0, 0.0, 0.0];./data/train/62/81_20180313_021251_7383_0_62.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999999388655417, 6.158544254482235e-08, 0.0, 0.0, 2.3428798722094433e-12, 0.0];./data/train/61/F811451208_18489_1_61.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[2.298369681182216e-22, 0.0, 0.9999999981433196, 0.0, 0.0, 0.0, 0.0];./data/train/62/G811622866_15907_0_62.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.9999330820587605, 6.691246557185697e-05, 0.0];./data/train/71/F811138491_14243_0_71.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[2.377254011141334e-06, 9.19236128217023e-20, 0.0, 2.887261031117218e-18, 0.0, 4.1456618778386817e-20, 0.999997615858915];./data/train/73/E811155563_1237_0_73.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[8.723329789323014e-17, 0.0, 0.0, 0.0, 0.12760909731191725, 0.0, 0.8723908952572322];./data/train/73/D811435932_6125_0_73.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.05225036047895535, 0.0, 7.301105173566307e-21, 0.0, 0.0, 0.9477496344441548, 6.332616276964331e-22];./data/train/72/E811399169_2907_0_72.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[4.791055594029432e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0000000074627953];./data/train/73/G811294322_4370_1_73.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999999797862461, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5952243070071112e-08];./data/train/0/G811161926_f21_2_0.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[2.649193539275476e-14, 0.0, 0.0, 0.0, 0.0, 1.0000000054881641, 0.0];./data/train/72/H811589143_2840_6_72.png
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.999999998779605, 0.0, 0.0, 0.0, 0.0];./data/train/62/H811109430_12517_1_62.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[1.4862935931175466e-17, 0.0, 0.0, 0.0, 0.0, 0.9999999934771289, 0.0];./data/train/72/D811192849_11927_5_72.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.204621434042537e-21, 0.0, 0.0, 0.0, 0.9999982357265828, 1.7616306130111363e-06];./data/train/61/F811140220_18630_3_61.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999933076308, 0.0];./data/train/72/G811662485_13182_0_72.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.999999997607628, 0.0, 0.0, 1.2062155083477691e-20, 0.0, 0.0, 0.0];./data/train/0/F811446755_f21_1_0.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[3.3978013212867056e-09, 0.0, 0.0, 0.0, 0.0, 0.99999999732352, 0.0];./data/train/72/G811225226_18080_1_72.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0000000004295302, 0.0, 0.0, 0.0, 0.0, 4.03449610391104e-19];./data/train/61/G811441469_5885_1_61.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[4.3380338461534134e-10, 0.0, 0.0, 0.0, 0.9952389794193139, 0.004761016341544578, 0.0];./data/train/71/G811150844_18076_0_71.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[4.685346626355323e-19, 0.0, 0.0, 0.0, 0.9999999954792167, 0.0, 0.0];./data/train/71/H811123336_11267_0_71.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999986365115, 3.413293130454222e-19];./data/train/72/E811122464_67_0_72.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[2.295867088244111e-10, 6.06407221736233e-22, 0.9999999961464859, 1.2264643755043393e-18, 0.0, 0.0, 3.117999743896148e-11];./data/train/0/G811511860_f63_0_0.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999999982595679, 0.0, 0.0, 0.0, 0.0, 0.0];./data/train/61/81_20180108_212945_9721_0_61.png
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 0.0, 0.0, 7.541027597686838e-20, 1.0000000068732615, 0.0, 0.0];./data/train/71/G811143430_7102_0_71.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.9999999925313868, 0.0, 0.0, 0.0, 0.0, 0.0];./data/train/61/H811325373_13430_9_61.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[2.972256408186356e-22, 0.0, 4.792612731984776e-23, 1.0000000015742558, 0.0, 0.0, 0.0];./data/train/63/81_20180124_154626_9_0_63.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.0000000019092266, 0.0, 0.0, 0.0, 1.2094447948946843e-17, 0.0, 1.0323002478962429e-20];./data/train/0/G811530696_1_f33_2_0.png
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0001499888165708686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9998500108632661];./data/train/73/F811202301_8155_3_73.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999982876301619, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7039250187079866e-06];./data/train/0/81_20180316_193810_f45_1_0.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[4.154841496175657e-10, 9.243650155701261e-15, 0.0, 0.0, 0.0, 0.9999999939585645, 0.0];./data/train/72/G811501220_1_8723_0_72.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.16114794703563776, 0.0, 0.8388520504449082, 0.0, 0.0, 0.0];./data/train/63/E811259252_15418_2_63.png
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[5.041207458157407e-10, 0.0, 0.0, 0.9999962821904514, 3.7189383857101764e-06, 2.2345178693925804e-20, 4.689983977420242e-21];./data/train/63/F811386740_2513_0_63.png
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.999999995002272, 0.0];./data/train/72/E811101708_14678_11_72.png
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.9999999939968421, 0.0, 2.433443285930211e-10, 0.0, 0.0, 0.0, 0.0];./data/train/0/H811259423_f71_1_0.png
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.10186949728932833, 0.8981305018475287, 0.0, 1.1061938914030485e-14, 0.0, 0.0, 0.0];./data/train/61/G811474972_7083_1_61.png
